amount,amount_balls,amount_name,amount_type,away_team_id,batting_first_team_id,bpo,floodlit,floodlit_name,ground_id,ground_latitude,ground_longitude,ground_name,home_team_id,rain_rule,rain_rule_name,team1_abbreviation,team1_id,team1_class_id,team1_object_id,team2_abbreviation,team2_id,team2_class_id,team2_object_id,tiebreaker_name,tiebreaker_type,tiebreaker_team_id,toss_winner_team_id,winner_team_id,ground_object_id,period,balls_faced,batted,batting_position,dismissal,dismissal_card,ducks,fielder_keeper,fielder_sub,fifty_plus,fours,hundreds,innings,innings_number,minutes,notouts,outs,retired_description,runs,sixes,strike_rate,style_type,description,short_description,date_of_birth,position
34,0,runs,2,4346,4341,0,3,night match,292,22.564608,88.343315,"Eden Gardens, Kolkata",4341,0,,KKR,4341,6,335971,MI,4346,6,335978,,0,0,4346,4341,57980,1,29,1,2,1,c,0,0,0,1,8,0,1,1,44,0,1,0,54,2,186.2,bowling,Slow left-arm orthodox,Sla,04-10-1990,BT
34,0,runs,2,4346,4341,0,3,night match,292,22.564608,88.343315,"Eden Gardens, Kolkata",4341,0,,KKR,4341,6,335971,MI,4346,6,335978,,0,0,4346,4341,57980,1,29,1,2,1,c,0,0,0,1,8,0,1,1,44,0,1,0,54,2,186.2,batting,Right-hand bat,Rhb,04-10-1990,BT
34,0,runs,2,4346,4341,0,3,night match,292,22.564608,88.343315,"Eden Gardens, Kolkata",4341,0,,KKR,4341,6,335971,MI,4346,6,335978,,0,0,4346,4341,57980,1,40,1,3,12,not out,0,0,0,1,6,0,1,1,61,1,0,0,80,8,200,bowling,Right-arm fast,Rf,4/29/1988,AR
34,0,runs,2,4346,4341,0,3,night match,292,22.564608,88.343315,"Eden Gardens, Kolkata",4341,0,,KKR,4341,6,335971,MI,4346,6,335978,,0,0,4346,4341,57980,1,40,1,3,12,not out,0,0,0,1,6,0,1,1,61,1,0,0,80,8,200,batting,Right-hand bat,Rhb,4/29/1988,AR
34,0,runs,2,4346,4341,0,3,night match,292,22.564608,88.343315,"Eden Gardens, Kolkata",4341,0,,KKR,4341,6,335971,MI,4346,6,335978,,0,0,4346,4341,57980,1,7,1,4,12,not out,0,0,0,0,1,0,1,1,27,1,0,0,15,1,214.28,bowling,Right-arm offbreak,Ob,06-01-1985,WBT
34,0,runs,2,4346,4341,0,3,night match,292,22.564608,88.343315,"Eden Gardens, Kolkata",4341,0,,KKR,4341,6,335971,MI,4346,6,335978,,0,0,4346,4341,57980,1,7,1,4,12,not out,0,0,0,0,1,0,1,1,27,1,0,0,15,1,214.28,batting,Right-hand bat,Rhb,06-01-1985,WBT
34,0,runs,2,4346,4341,0,3,night match,292,22.564608,88.343315,"Eden Gardens, Kolkata",4341,0,,KKR,4341,6,335971,MI,4346,6,335978,,0,0,4346,4341,57980,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Right-arm offbreak,Ob,5/26/1988,BLA
34,0,runs,2,4346,4341,0,3,night match,292,22.564608,88.343315,"Eden Gardens, Kolkata",4341,0,,KKR,4341,6,335971,MI,4346,6,335978,,0,0,4346,4341,57980,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Left-hand bat,Lhb,5/26/1988,BLA
34,0,runs,2,4346,4341,0,3,night match,292,22.564608,88.343315,"Eden Gardens, Kolkata",4341,0,,KKR,4341,6,335971,MI,4346,6,335978,,0,0,4346,4341,57980,1,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Legbreak,Lb,12/24/1988,BLA
34,0,runs,2,4346,4341,0,3,night match,292,22.564608,88.343315,"Eden Gardens, Kolkata",4341,0,,KKR,4341,6,335971,MI,4346,6,335978,,0,0,4346,4341,57980,1,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Left-hand bat,Lhb,12/24/1988,BLA
34,0,runs,2,4346,4341,0,3,night match,292,22.564608,88.343315,"Eden Gardens, Kolkata",4341,0,,KKR,4341,6,335971,MI,4346,6,335978,,0,0,4346,4341,57980,2,4,1,1,1,c,1,0,0,0,0,0,1,2,7,0,1,0,0,0,0,batting,Left-hand bat,Lhb,12/17/1992,WBT
34,0,runs,2,4346,4341,0,3,night match,292,22.564608,88.343315,"Eden Gardens, Kolkata",4341,0,,KKR,4341,6,335971,MI,4346,6,335978,,0,0,4346,4341,57980,2,9,1,2,3,lbw,0,0,0,0,3,0,1,2,20,0,1,0,12,0,133.33,bowling,Right-arm offbreak,Ob,4/30/1987,TBT
34,0,runs,2,4346,4341,0,3,night match,292,22.564608,88.343315,"Eden Gardens, Kolkata",4341,0,,KKR,4341,6,335971,MI,4346,6,335978,,0,0,4346,4341,57980,2,9,1,2,3,lbw,0,0,0,0,3,0,1,2,20,0,1,0,12,0,133.33,batting,Right-hand bat,Rhb,4/30/1987,TBT
34,0,runs,2,4346,4341,0,3,night match,292,22.564608,88.343315,"Eden Gardens, Kolkata",4341,0,,KKR,4341,6,335971,MI,4346,6,335978,,0,0,4346,4341,57980,2,16,1,3,1,c,0,1,0,0,1,0,1,2,29,0,1,0,15,1,93.75,batting,Left-hand bat,Lhb,12/27/1991,OBT
5,2,wickets,3,4342,4342,0,3,night match,333,28.637922,77.243233,"Feroz Shah Kotla, Delhi",4344,0,,DC,4344,6,335975,KXIP,4342,6,335973,,0,0,4344,4344,58040,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Right-arm fast,Rf,09-03-1990,BL
5,2,wickets,3,4342,4342,0,3,night match,333,28.637922,77.243233,"Feroz Shah Kotla, Delhi",4344,0,,DC,4344,6,335975,KXIP,4342,6,335973,,0,0,4344,4344,58040,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,09-03-1990,BL
5,5,wickets,3,4346,4346,0,2,day/night match,664,26.894014,75.803436,"Sawai Mansingh Stadium, Jaipur",4345,0,,RR,4345,6,335977,MI,4346,6,335978,,0,0,4345,4345,58162,1,15,1,4,3,lbw,0,0,0,0,2,0,1,1,37,0,1,0,23,1,153.33,bowling,Right-arm medium-fast,Rmf,10-11-1993,AR
5,5,wickets,3,4346,4346,0,2,day/night match,664,26.894014,75.803436,"Sawai Mansingh Stadium, Jaipur",4345,0,,RR,4345,6,335977,MI,4346,6,335978,,0,0,4345,4345,58162,1,15,1,4,3,lbw,0,0,0,0,2,0,1,1,37,0,1,0,23,1,153.33,batting,Right-hand bat,Rhb,10-11-1993,AR
5,5,wickets,3,4346,4346,0,2,day/night match,664,26.894014,75.803436,"Sawai Mansingh Stadium, Jaipur",4345,0,,RR,4345,6,335977,MI,4346,6,335978,,0,0,4345,4345,58162,1,7,1,5,2,0,0,0,0,0,0,0,1,1,16,0,1,0,10,1,142.85,bowling,Right-arm medium,Rm,05-12-1987,BTA
5,5,wickets,3,4346,4346,0,2,day/night match,664,26.894014,75.803436,"Sawai Mansingh Stadium, Jaipur",4345,0,,RR,4345,6,335977,MI,4346,6,335978,,0,0,4345,4345,58162,1,7,1,5,2,0,0,0,0,0,0,0,1,1,16,0,1,0,10,1,142.85,batting,Right-hand bat,Rhb,05-12-1987,BTA
5,5,wickets,3,4346,4346,0,2,day/night match,664,26.894014,75.803436,"Sawai Mansingh Stadium, Jaipur",4345,0,,RR,4345,6,335977,MI,4346,6,335978,,0,0,4345,4345,58162,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Legbreak googly,Lbg,08-04-1999,BL
5,5,wickets,3,4346,4346,0,2,day/night match,664,26.894014,75.803436,"Sawai Mansingh Stadium, Jaipur",4345,0,,RR,4345,6,335977,MI,4346,6,335978,,0,0,4345,4345,58162,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,08-04-1999,BL
5,5,wickets,3,4346,4346,0,2,day/night match,664,26.894014,75.803436,"Sawai Mansingh Stadium, Jaipur",4345,0,,RR,4345,6,335977,MI,4346,6,335978,,0,0,4345,4345,58162,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Legbreak,Lb,11-11-1997,BL
5,5,wickets,3,4346,4346,0,2,day/night match,664,26.894014,75.803436,"Sawai Mansingh Stadium, Jaipur",4345,0,,RR,4345,6,335977,MI,4346,6,335978,,0,0,4345,4345,58162,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,11-11-1997,BL
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,1,7,1,1,1,c,0,0,0,0,1,0,1,1,11,0,1,0,25,3,357.14,bowling,Right-arm medium,Rm,11-05-1988,TBT
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,1,7,1,1,1,c,0,0,0,0,1,0,1,1,11,0,1,0,25,3,357.14,batting,Right-hand bat,Rhb,11-05-1988,TBT
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,1,4,1,2,1,c,0,0,0,0,2,0,1,1,12,0,1,0,10,0,250,bowling,Right-arm medium,Rm,2/17/1984,WBT
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,1,4,1,2,1,c,0,0,0,0,2,0,1,1,12,0,1,0,10,0,250,batting,Right-hand bat,Rhb,2/17/1984,WBT
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,1,1,1,3,1,c,1,0,0,0,0,0,1,1,4,0,1,0,0,0,0,bowling,Right-arm medium,Rm,8/16/1989,BTA
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,1,1,1,3,1,c,1,0,0,0,0,0,1,1,4,0,1,0,0,0,0,batting,Right-hand bat,Rhb,8/16/1989,BTA
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,1,7,1,4,1,c,0,0,0,0,0,0,1,1,16,0,1,0,6,0,85.71,bowling,Right-arm offbreak,Ob,7/30/1991,WBT
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,1,7,1,4,1,c,0,0,0,0,0,0,1,1,16,0,1,0,6,0,85.71,batting,Right-hand bat,Rhb,7/30/1991,WBT
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,1,3,1,5,1,c,0,0,0,0,1,0,1,1,5,0,1,0,6,0,200,bowling,Right-arm offbreak,Ob,6/29/1990,MBT
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,1,3,1,5,1,c,0,0,0,0,1,0,1,1,5,0,1,0,6,0,200,batting,Right-hand bat,Rhb,6/29/1990,MBT
80,0,runs,2,4344,4343,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4343,0,,CSK,4343,6,335974,DC,4344,6,335975,,0,0,4344,4343,58008,1,41,1,1,1,c,0,0,0,0,2,0,1,1,60,0,1,0,39,2,95.12,bowling,Legbreak,Lb,7/13/1984,MBT
80,0,runs,2,4344,4343,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4343,0,,CSK,4343,6,335974,DC,4344,6,335975,,0,0,4344,4343,58008,1,41,1,1,1,c,0,0,0,0,2,0,1,1,60,0,1,0,39,2,95.12,batting,Right-hand bat,Rhb,7/13/1984,MBT
80,0,runs,2,4344,4343,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4343,0,,CSK,4343,6,335974,DC,4344,6,335975,,0,0,4344,4343,58008,1,22,1,4,12,not out,0,0,0,0,4,0,1,1,39,1,0,0,44,3,200,bowling,Right-arm medium,Rm,07-07-1981,WBT
80,0,runs,2,4344,4343,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4343,0,,CSK,4343,6,335974,DC,4344,6,335975,,0,0,4344,4343,58008,1,22,1,4,12,not out,0,0,0,0,4,0,1,1,39,1,0,0,44,3,200,batting,Right-hand bat,Rhb,07-07-1981,WBT
80,0,runs,2,4344,4343,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4343,0,,CSK,4343,6,335974,DC,4344,6,335975,,0,0,4344,4343,58008,1,10,1,5,1,c,0,0,0,0,2,0,1,1,22,0,1,0,25,2,250,bowling,Slow left-arm orthodox,Sla,12-06-1988,AR
80,0,runs,2,4344,4343,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4343,0,,CSK,4343,6,335974,DC,4344,6,335975,,0,0,4344,4343,58008,1,10,1,5,1,c,0,0,0,0,2,0,1,1,22,0,1,0,25,2,250,batting,Left-hand bat,Lhb,12-06-1988,AR
80,0,runs,2,4344,4343,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4343,0,,CSK,4343,6,335974,DC,4344,6,335975,,0,0,4344,4343,58008,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Right-arm medium,Rm,10-07-1983,AR
80,0,runs,2,4344,4343,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4343,0,,CSK,4343,6,335974,DC,4344,6,335975,,0,0,4344,4343,58008,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,10-07-1983,AR
80,0,runs,2,4344,4343,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4343,0,,CSK,4343,6,335974,DC,4344,6,335975,,0,0,4344,4343,58008,1,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Right-arm medium,Rm,08-07-1992,BL
80,0,runs,2,4344,4343,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4343,0,,CSK,4343,6,335974,DC,4344,6,335975,,0,0,4344,4343,58008,1,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,08-07-1992,BL
80,0,runs,2,4344,4343,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4343,0,,CSK,4343,6,335974,DC,4344,6,335975,,0,0,4344,4343,58008,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Right-arm offbreak,Ob,07-03-1980,BL
80,0,runs,2,4344,4343,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4343,0,,CSK,4343,6,335974,DC,4344,6,335975,,0,0,4344,4343,58008,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,07-03-1980,BL
80,0,runs,2,4344,4343,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4343,0,,CSK,4343,6,335974,DC,4344,6,335975,,0,0,4344,4343,58008,2,5,1,1,1,c,0,0,0,0,1,0,1,2,4,0,1,0,4,0,80,bowling,Right-arm offbreak,Ob,11-09-1999,OBT
80,0,runs,2,4344,4343,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4343,0,,CSK,4343,6,335974,DC,4344,6,335975,,0,0,4344,4343,58008,2,5,1,1,1,c,0,0,0,0,1,0,1,2,4,0,1,0,4,0,80,batting,Right-hand bat,Rhb,11-09-1999,OBT
80,0,runs,2,4344,4343,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4343,0,,CSK,4343,6,335974,DC,4344,6,335975,,0,0,4344,4343,58008,2,13,1,2,2,0,0,0,0,0,1,0,1,2,24,0,1,0,19,1,146.15,bowling,Right-arm offbreak,Ob,12-05-1985,OBT
80,0,runs,2,4344,4343,0,3,night match,291,13.062788,80.279449,"MA Chidambaram Stadium, Chepauk, Chennai",4343,0,,CSK,4343,6,335974,DC,4344,6,335975,,0,0,4344,4343,58008,2,13,1,2,2,0,0,0,0,0,1,0,1,2,24,0,1,0,19,1,146.15,batting,Left-hand bat,Lhb,12-05-1985,OBT
0,0,,0,5143,4346,0,3,night match,713,18.939007,72.82579,"Wankhede Stadium, Mumbai",4346,0,,MI,4346,6,335978,SRH,5143,6,628333,one-over eliminator,3,4346,4346,0,58324,1,18,1,1,1,c,0,0,0,0,5,0,1,1,25,0,1,0,24,0,133.33,bowling,Right-arm offbreak,Ob,4/30/1987,TBT
0,0,,0,5143,4346,0,3,night match,713,18.939007,72.82579,"Wankhede Stadium, Mumbai",4346,0,,MI,4346,6,335978,SRH,5143,6,628333,one-over eliminator,3,4346,4346,0,58324,1,18,1,1,1,c,0,0,0,0,5,0,1,1,25,0,1,0,24,0,133.33,batting,Right-hand bat,Rhb,4/30/1987,TBT
0,0,,0,5143,4346,0,3,night match,713,18.939007,72.82579,"Wankhede Stadium, Mumbai",4346,0,,MI,4346,6,335978,SRH,5143,6,628333,one-over eliminator,3,4346,4346,0,58324,1,58,1,2,12,not out,0,0,0,1,6,0,1,1,106,1,0,0,69,2,118.96,batting,Left-hand bat,Lhb,12/17/1992,WBT
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,1,0,1,8,12,not out,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,bowling,Right-arm fast,Rf,10/25/1987,BL
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,1,0,1,8,12,not out,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,batting,Right-hand bat,Rhb,10/25/1987,BL
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Legbreak googly,Lbg,7/23/1990,BL
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,7/23/1990,BL
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,2,13,1,1,1,c,0,0,0,0,2,0,1,2,20,0,1,0,28,3,215.38,batting,Right-hand bat,Rhb,11-11-1994,WBT
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,bowling,Legbreak googly,Lbg,06-02-1989,MBT
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,06-02-1989,MBT
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,2,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,bowling,Legbreak,Lb,11-10-2001,TBT
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,2,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,11-10-2001,TBT
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,2,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,bowling,Right-arm medium,Rm,06-03-1984,AR
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,2,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,06-03-1984,AR
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,2,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,bowling,Legbreak,Lb,09-04-1993,AR
0,0,,0,4345,4340,0,3,night match,683,12.978806,77.599556,"M Chinnaswamy Stadium, Bangalore",4340,0,,RCB,4340,6,335970,RR,4345,6,335977,,0,0,4345,0,57897,2,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,09-04-1993,AR
16,0,runs,2,4340,4344,0,2,day/night match,333,28.637922,77.243233,"Feroz Shah Kotla, Delhi",4344,0,,DC,4344,6,335975,RCB,4340,6,335970,,0,0,4344,4344,58040,1,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Legbreak,Lb,11/24/1982,BL
16,0,runs,2,4340,4344,0,2,day/night match,333,28.637922,77.243233,"Feroz Shah Kotla, Delhi",4344,0,,DC,4344,6,335975,RCB,4340,6,335970,,0,0,4344,4344,58040,1,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,11/24/1982,BL
16,0,runs,2,4340,4344,0,2,day/night match,333,28.637922,77.243233,"Feroz Shah Kotla, Delhi",4344,0,,DC,4344,6,335975,RCB,4340,6,335970,,0,0,4344,4344,58040,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Right-arm fast,Rf,5/25/1995,BL
16,0,runs,2,4340,4344,0,2,day/night match,333,28.637922,77.243233,"Feroz Shah Kotla, Delhi",4344,0,,DC,4344,6,335975,RCB,4340,6,335970,,0,0,4344,4344,58040,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Left-hand bat,Lhb,5/25/1995,BL
16,0,runs,2,4340,4344,0,2,day/night match,333,28.637922,77.243233,"Feroz Shah Kotla, Delhi",4344,0,,DC,4344,6,335975,RCB,4340,6,335970,,0,0,4344,4344,58040,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bowling,Right-arm fast-medium,Rfm,09-02-1988,BL
16,0,runs,2,4340,4344,0,2,day/night match,333,28.637922,77.243233,"Feroz Shah Kotla, Delhi",4344,0,,DC,4344,6,335975,RCB,4340,6,335970,,0,0,4344,4344,58040,1,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,batting,Right-hand bat,Rhb,09-02-1988,BL
16,0,runs,2,4340,4344,0,2,day/night match,333,28.637922,77.243233,"Feroz Shah Kotla, Delhi",4344,0,,DC,4344,6,335975,RCB,4340,6,335970,,0,0,4344,4344,58040,2,17,1,2,1,c,0,0,0,0,2,0,1,2,36,0,1,0,23,1,135.29,bowling,Right-arm medium,Rm,11-05-1988,TBT
16,0,runs,2,4340,4344,0,2,day/night match,333,28.637922,77.243233,"Feroz Shah Kotla, Delhi",4344,0,,DC,4344,6,335975,RCB,4340,6,335970,,0,0,4344,4344,58040,2,17,1,2,1,c,0,0,0,0,2,0,1,2,36,0,1,0,23,1,135.29,batting,Right-hand bat,Rhb,11-05-1988,TBT
16,0,runs,2,4340,4344,0,2,day/night match,333,28.637922,77.243233,"Feroz Shah Kotla, Delhi",4344,0,,DC,4344,6,335975,RCB,4340,6,335970,,0,0,4344,4344,58040,2,19,1,3,1,c,0,0,0,0,0,0,1,2,26,0,1,0,17,1,89.47,bowling,Right-arm medium,Rm,2/17/1984,WBT
16,0,runs,2,4340,4344,0,2,day/night match,333,28.637922,77.243233,"Feroz Shah Kotla, Delhi",4344,0,,DC,4344,6,335975,RCB,4340,6,335970,,0,0,4344,4344,58040,2,19,1,3,1,c,0,0,0,0,0,0,1,2,26,0,1,0,17,1,89.47,batting,Right-hand bat,Rhb,2/17/1984,WBT
16,0,runs,2,4340,4344,0,2,day/night match,333,28.637922,77.243233,"Feroz Shah Kotla, Delhi",4344,0,,DC,4344,6,335975,RCB,4340,6,335970,,0,0,4344,4344,58040,2,3,1,5,1,c,0,1,0,0,0,0,1,2,4,0,1,0,3,0,100,bowling,Right-arm offbreak,Ob,7/30/1991,WBT
16,0,runs,2,4340,4344,0,2,day/night match,333,28.637922,77.243233,"Feroz Shah Kotla, Delhi",4344,0,,DC,4344,6,335975,RCB,4340,6,335970,,0,0,4344,4344,58040,2,3,1,5,1,c,0,1,0,0,0,0,1,2,4,0,1,0,3,0,100,batting,Right-hand bat,Rhb,7/30/1991,WBT
16,0,runs,2,4340,4344,0,2,day/night match,333,28.637922,77.243233,"Feroz Shah Kotla, Delhi",4344,0,,DC,4344,6,335975,RCB,4340,6,335970,,0,0,4344,4344,58040,2,19,1,6,1,c,0,1,0,0,2,0,1,2,31,0,1,0,27,1,142.1,bowling,Right-arm offbreak,Ob,6/29/1990,MBT
16,0,runs,2,4340,4344,0,2,day/night match,333,28.637922,77.243233,"Feroz Shah Kotla, Delhi",4344,0,,DC,4344,6,335975,RCB,4340,6,335970,,0,0,4344,4344,58040,2,19,1,6,1,c,0,1,0,0,2,0,1,2,31,0,1,0,27,1,142.1,batting,Right-hand bat,Rhb,6/29/1990,MBT
16,0,runs,2,4340,4344,0,2,day/night match,333,28.637922,77.243233,"Feroz Shah Kotla, Delhi",4344,0,,DC,4344,6,335975,RCB,4340,6,335970,,0,0,4344,4344,58040,2,24,1,7,12,not out,0,0,0,0,1,0,1,2,34,1,0,0,32,2,133.33,bowling,Right-arm medium,Rm,8/16/1989,BTA
